name	contig	type	start	stop	strand	legend
mscK	IR3_k97_270449	MAG90	35492	36874	+	MAG90_gene1314
sadC	IR3_k97_270449	MAG90	38931	36871	-	MAG90_gene1315
-	IR3_k97_270449	MAG90	39508	39161	-	MAG90_gene1316
-	IR3_k97_270449	MAG90	39820	40536	+	MAG90_gene1317
catA	IR3_k97_270449	MAG90	41295	40642	-	MAG90_gene1318
-	IR3_k97_270449	MAG90	41837	41349	-	MAG90_gene1319
dsbG	IR3_k97_270449	MAG90	42854	42087	-	MAG90_gene1320
-	IR3_k97_270449	MAG90	43028	44716	+	MAG90_gene1321
-	IR3_k97_270449	MAG90	45881	44793	-	MAG90_gene1322
blaI	IR3_k97_270449	MAG90	46035	46406	+	MAG90_gene1323
blaR1	IR3_k97_270449	MAG90	46403	47587	+	MAG90_gene1324
katG	IR3_k97_270449	MAG90	47837	50056	+	MAG90_gene1325
gor	IR3_k97_270449	MAG90	51518	50163	-	MAG90_gene1326
mlaC	IR3_k97_270449	MAG90	53463	52774	-	MAG90_gene1328
-	IR3_k97_270449	MAG90	54842	53631	-	MAG90_gene1329
udk	IR3_k97_270449	MAG90	55530	54898	-	MAG90_gene1330
pheA	IR3_k97_270449	MAG90	56440	57609	+	MAG90_gene1332
-	IR3_k97_270449	MAG90	57606	59423	+	MAG90_gene1333
dps	IR3_k97_270449	MAG90	59529	60002	+	MAG90_gene1334
-	IR3_k97_270449	MAG90	60145	61065	+	MAG90_gene1335
-	IR3_k97_270449	MAG90	62408	61062	-	MAG90_gene1336
thiK	IR3_k97_270449	MAG90	63286	62444	-	MAG90_gene1337
pnuC	IR3_k97_270449	MAG90	63988	63344	-	MAG90_gene1338
-	IR3_k97_270449	MAG90	64235	63981	-	MAG90_gene1339
-	IR3_k97_270449	MAG90	66414	64303	-	MAG90_gene1340
ubiB	IR3_k97_270449	MAG90	67405	66704	-	MAG90_gene1341
ubiD	IR3_k97_270449	MAG90	68893	67409	-	MAG90_gene1342
rho	IR3_k97_270449	MAG90	70295	69033	-	MAG90_gene1343
trxA	IR3_k97_270449	MAG90	71073	70747	-	MAG90_gene1344
rhlB	IR3_k97_270449	MAG90	71174	72442	+	MAG90_gene1345
ppx-gppA	IR3_k97_270449	MAG90	72468	73973	+	MAG90_gene1346
hemB	IR3_k97_270449	MAG90	75057	74053	-	MAG90_gene1347
ladS	IR3_k97_270449	MAG90	76906	75071	-	MAG90_gene1348
tatD	IR3_k97_270449	MAG90	77708	76896	-	MAG90_gene1349
tatC	IR3_k97_270449	MAG90	79179	78442	-	MAG90_gene1351
tatB	IR3_k97_270449	MAG90	79523	79176	-	MAG90_gene1352
tatA	IR3_k97_270449	MAG90	79759	79532	-	MAG90_gene1353
ubiB	IR3_k97_270449	MAG90	81415	79784	-	MAG90_gene1354
ubiJ	IR3_k97_270449	MAG90	82032	81430	-	MAG90_gene1355
ubiE	IR3_k97_270449	MAG90	82799	82032	-	MAG90_gene1356
recG	IR3_k97_270449	MAG90	85035	82933	-	MAG90_gene1357
yafV	IR3_k97_270449	MAG90	86574	85045	-	MAG90_gene1358
nhaC	IR3_k97_270449	MAG90	86719	88065	+	MAG90_gene1359
ridA	IR3_k97_270449	MAG90	88563	88171	-	MAG90_gene1360
spoT	IR3_k97_270449	MAG90	90679	88565	-	MAG90_gene1361
rpoZ	IR3_k97_270449	MAG90	91141	90863	-	MAG90_gene1362
gmk	IR3_k97_270449	MAG90	91901	91269	-	MAG90_gene1363
lemA	IR3_k97_270449	MAG90	92053	92649	+	MAG90_gene1364
htpX	IR3_k97_270449	MAG90	92660	94531	+	MAG90_gene1365
-	IR3_k97_270449	MAG90	95419	94520	-	MAG90_gene1366
fpr	IR3_k97_270449	MAG90	95511	96254	+	MAG90_gene1367
-	IR3_k97_270449	MAG90	97706	96270	-	MAG90_gene1368
-	IR3_k97_270449	MAG90	98253	97699	-	MAG90_gene1369
-	IR3_k97_270449	MAG90	99436	99912	+	MAG90_gene1371
bpeT	IR3_k97_270449	MAG90	100888	99956	-	MAG90_gene1372
acpD	IR3_k97_270449	MAG90	101028	101636	+	MAG90_gene1373
-	IR3_k97_270449	MAG90	101792	103144	+	MAG90_gene1374
rimO	IR3_k97_270449	MAG90	105390	103969	-	MAG90_gene1376
mucR	IR3_k97_270449	MAG90	105534	107105	+	MAG90_gene1377
deoD	IR3_k97_270449	MAG90	107925	108629	+	MAG90_gene1379
hslJ	IR3_k97_270449	MAG90	109367	108633	-	MAG90_gene1380
-	IR3_k97_270449	MAG90	110845	110513	-	MAG90_gene1383
-	IR3_k97_270449	MAG90	111303	110842	-	MAG90_gene1384
rpoE	IR3_k97_270449	MAG90	111835	111317	-	MAG90_gene1385
-	IR3_k97_270449	MAG90	113934	111892	-	MAG90_gene1386
exuT	IR3_k97_270449	MAG90	114098	115444	+	MAG90_gene1387
dapE	IR3_k97_270449	MAG90	115640	115422	-	MAG90_gene1388
dnaQ	IR3_k97_270449	MAG90	115751	118033	+	MAG90_gene1389
-	IR3_k97_270449	MAG90	118411	118025	-	MAG90_gene1390
yaeJ	IR3_k97_270449	MAG90	119484	119068	-	MAG90_gene1392
pepP	IR3_k97_270449	MAG90	119617	120978	+	MAG90_gene1393
rluA	IR3_k97_270449	MAG90	121058	121738	+	MAG90_gene1394
-	IR3_k97_270449	MAG90	122133	121735	-	MAG90_gene1395
-	IR3_k97_270449	MAG90	122337	123188	+	MAG90_gene1396
-	IR3_k97_270449	MAG90	124426	124875	+	MAG90_gene1399
sadC	IR3_k97_270449	MAG90	125907	124849	-	MAG90_gene1400
ipdC	IR3_k97_270449	MAG90	127578	125977	-	MAG90_gene1401
-	IR3_k97_270449	MAG90	127791	128726	+	MAG90_gene1402
tag	IR3_k97_270449	MAG90	129394	128723	-	MAG90_gene1403
oxyR	IR3_k97_270449	MAG90	130360	129482	-	MAG90_gene1404
-	IR3_k97_270449	MAG90	130829	130374	-	MAG90_gene1405
-	IR3_k97_270449	MAG90	131015	131827	+	MAG90_gene1406
-	IR3_k97_270449	MAG90	132590	132802	+	MAG90_gene1408
higA-1	IR3_k97_270449	MAG90	134387	134064	-	MAG90_gene1411
higB-1	IR3_k97_270449	MAG90	134683	134390	-	MAG90_gene1412
ubiG	IR3_k97_270449	MAG90	135530	134784	-	MAG90_gene1413
-	IR3_k97_270449	MAG90	136568	135588	-	MAG90_gene1414
-	IR3_k97_270449	MAG90	138836	137523	-	MAG90_gene1416
katE	IR3_k97_270449	MAG90	140081	141124	+	MAG90_gene1418
cybB	IR3_k97_270449	MAG90	141130	141705	+	MAG90_gene1419
gabD	IR3_k97_270449	MAG90	141721	143178	+	MAG90_gene1420
pnuC	IR3_k97_270449	MAG90	143205	143942	+	MAG90_gene1421
wspR	IR3_k97_270449	MAG90	144977	143994	-	MAG90_gene1422
recD	IR3_k97_270449	MAG90	147096	145081	-	MAG90_gene1423
recB	IR3_k97_270449	MAG90	150856	147089	-	MAG90_gene1424
recC	IR3_k97_270449	MAG90	154497	150853	-	MAG90_gene1425
chaC	IR3_k97_270449	MAG90	154766	155344	+	MAG90_gene1426
thiC	IR3_k97_270449	MAG90	155788	157461	+	MAG90_gene1427
thiDE	IR3_k97_270449	MAG90	157458	158930	+	MAG90_gene1428
thiF	IR3_k97_270449	MAG90	158914	159705	+	MAG90_gene1429
thiS	IR3_k97_270449	MAG90	159709	159921	+	MAG90_gene1430
thiG	IR3_k97_270449	MAG90	159923	160723	+	MAG90_gene1431
thiH	IR3_k97_270449	MAG90	160720	161850	+	MAG90_gene1432
sadA	IR3_k97_270449	MAG90	164955	167645	+	MAG90_gene1435
-	IR3_k97_270449	MAG90	167661	170327	+	MAG90_gene1436
ompW	IR3_k97_270449	MAG90	170546	171244	+	MAG90_gene1437
-	IR3_k97_270449	MAG90	172993	172415	-	MAG90_gene1441
-	IR3_k97_270449	MAG90	173255	175795	+	MAG90_gene1442
cvaB	IR3_k97_217406	MAG90	1	2073	+	MAG90_gene1448
-	IR3_k97_217406	MAG90	2200	3042	+	MAG90_gene1449
-	IR3_k97_217406	MAG90	3227	4513	+	MAG90_gene1450
dapB	IR3_k97_217406	MAG90	4543	5367	+	MAG90_gene1451
carA	IR3_k97_217406	MAG90	5676	6812	+	MAG90_gene1452
carB	IR3_k97_217406	MAG90	6828	10055	+	MAG90_gene1453
greA	IR3_k97_217406	MAG90	10052	10528	+	MAG90_gene1454
yhbY	IR3_k97_217406	MAG90	11941	11645	-	MAG90_gene1457
rlmE	IR3_k97_217406	MAG90	12108	12737	+	MAG90_gene1458
ftsH	IR3_k97_217406	MAG90	12836	14797	+	MAG90_gene1459
folP	IR3_k97_217406	MAG90	14945	15730	+	MAG90_gene1460
glmM	IR3_k97_217406	MAG90	15732	17063	+	MAG90_gene1461
tpiA	IR3_k97_217406	MAG90	17183	17938	+	MAG90_gene1462
secG	IR3_k97_217406	MAG90	17943	18260	+	MAG90_gene1463
rimP	IR3_k97_217406	MAG90	18753	19211	+	MAG90_gene1466
nusA	IR3_k97_217406	MAG90	19238	20737	+	MAG90_gene1467
infB	IR3_k97_217406	MAG90	20763	23408	+	MAG90_gene1468
rbfA	IR3_k97_217406	MAG90	23774	24169	+	MAG90_gene1469
truB	IR3_k97_217406	MAG90	24173	25102	+	MAG90_gene1470
rpsO	IR3_k97_217406	MAG90	25189	25458	+	MAG90_gene1471
pnp	IR3_k97_217406	MAG90	25666	27786	+	MAG90_gene1472
nlpI	IR3_k97_217406	MAG90	27975	28895	+	MAG90_gene1473
-	IR3_k97_217406	MAG90	32262	29848	-	MAG90_gene1475
lipA	IR3_k97_217406	MAG90	33478	32450	-	MAG90_gene1476
lipB	IR3_k97_217406	MAG90	34121	33471	-	MAG90_gene1477
-	IR3_k97_217406	MAG90	34424	34161	-	MAG90_gene1478
dat	IR3_k97_217406	MAG90	35276	34440	-	MAG90_gene1479
dacC	IR3_k97_217406	MAG90	36445	35273	-	MAG90_gene1480
rlpA	IR3_k97_217406	MAG90	37376	36588	-	MAG90_gene1481
mltB	IR3_k97_217406	MAG90	38370	37387	-	MAG90_gene1482
rodA	IR3_k97_217406	MAG90	39509	38388	-	MAG90_gene1483
mrdA	IR3_k97_217406	MAG90	41502	39493	-	MAG90_gene1484
rlmH	IR3_k97_217406	MAG90	41975	41505	-	MAG90_gene1485
ybeB	IR3_k97_217406	MAG90	42302	41985	-	MAG90_gene1486
nadD	IR3_k97_217406	MAG90	43077	42391	-	MAG90_gene1487
holA	IR3_k97_217406	MAG90	44125	43019	-	MAG90_gene1488
lptE	IR3_k97_217406	MAG90	44598	44128	-	MAG90_gene1489
leuS	IR3_k97_217406	MAG90	47233	44642	-	MAG90_gene1490
lnt	IR3_k97_217406	MAG90	49140	47605	-	MAG90_gene1492
corC	IR3_k97_217406	MAG90	50043	49183	-	MAG90_gene1493
ybeY	IR3_k97_217406	MAG90	50613	50101	-	MAG90_gene1494
phoH	IR3_k97_217406	MAG90	51685	50606	-	MAG90_gene1495
miaB	IR3_k97_217406	MAG90	53132	51699	-	MAG90_gene1496
sam	IR3_k97_217406	MAG90	54127	53216	-	MAG90_gene1497
ubiF	IR3_k97_217406	MAG90	54185	55414	+	MAG90_gene1498
isoH	IR3_k97_217406	MAG90	56984	56316	-	MAG90_gene1504
fumC	IR3_k97_217406	MAG90	58366	56981	-	MAG90_gene1505
-	IR3_k97_217406	MAG90	58500	59207	+	MAG90_gene1506
bifA	IR3_k97_217406	MAG90	59197	61515	+	MAG90_gene1507
-	IR3_k97_217406	MAG90	61528	62370	+	MAG90_gene1509
glbN	IR3_k97_217406	MAG90	62380	62832	+	MAG90_gene1510
ychF	IR3_k97_217406	MAG90	64001	62910	-	MAG90_gene1511
pth	IR3_k97_217406	MAG90	64606	64016	-	MAG90_gene1512
rplY	IR3_k97_217406	MAG90	65265	64624	-	MAG90_gene1513
nemA	IR3_k97_217406	MAG90	66420	65377	-	MAG90_gene1514
-	IR3_k97_217406	MAG90	67097	67915	+	MAG90_gene1516
prsA	IR3_k97_217406	MAG90	68949	68002	-	MAG90_gene1517
ispE	IR3_k97_217406	MAG90	69915	69040	-	MAG90_gene1518
hemA	IR3_k97_217406	MAG90	70876	72135	+	MAG90_gene1520
prfA	IR3_k97_217406	MAG90	72139	73233	+	MAG90_gene1521
hemK	IR3_k97_217406	MAG90	73252	74109	+	MAG90_gene1522
-	IR3_k97_217406	MAG90	74318	75826	+	MAG90_gene1523
kdsA	IR3_k97_217406	MAG90	75850	76701	+	MAG90_gene1524
nicS	IR3_k97_217406	MAG90	76838	77473	+	MAG90_gene1525
fadE	IR3_k97_217406	MAG90	77524	79839	+	MAG90_gene1526
ctpA	IR3_k97_217406	MAG90	81389	80028	-	MAG90_gene1527
nagZ	IR3_k97_217406	MAG90	81628	82638	+	MAG90_gene1528
queC	IR3_k97_217406	MAG90	83334	82648	-	MAG90_gene1529
queE	IR3_k97_217406	MAG90	83415	84086	+	MAG90_gene1530
pilA	IR3_k97_217406	MAG90	84205	84519	+	MAG90_gene1531
cpaC	IR3_k97_217406	MAG90	87821	89359	+	MAG90_gene1536
cpaF	IR3_k97_217406	MAG90	89419	90663	+	MAG90_gene1537
tadB	IR3_k97_217406	MAG90	90656	91513	+	MAG90_gene1538
tadC	IR3_k97_217406	MAG90	91513	92076	+	MAG90_gene1539
-	IR3_k97_217406	MAG90	92102	92515	+	MAG90_gene1540
smpB	IR3_k97_217406	MAG90	93404	92931	-	MAG90_gene1542
-	IR3_k97_217406	MAG90	93598	94035	+	MAG90_gene1543
-	IR3_k97_217406	MAG90	94028	94375	+	MAG90_gene1544
sixA	IR3_k97_217406	MAG90	94376	94858	+	MAG90_gene1545
mutS2	IR3_k97_217406	MAG90	95493	94927	-	MAG90_gene1546
prmB	IR3_k97_217406	MAG90	95613	96548	+	MAG90_gene1547
aroC	IR3_k97_217406	MAG90	96545	97630	+	MAG90_gene1548
hcaT	IR3_k97_217406	MAG90	97680	98846	+	MAG90_gene1549
-	IR3_k97_217406	MAG90	98934	101795	+	MAG90_gene1550
epmC	IR3_k97_217406	MAG90	101801	102445	+	MAG90_gene1551
ppnK	IR3_k97_217406	MAG90	102442	103602	+	MAG90_gene1552
fdx	IR3_k97_217406	MAG90	103949	103629	-	MAG90_gene1553
gpt	IR3_k97_217406	MAG90	104050	104535	+	MAG90_gene1554
proS	IR3_k97_217406	MAG90	106372	104651	-	MAG90_gene1555
trmO	IR3_k97_217406	MAG90	107176	106457	-	MAG90_gene1556
hns	IR3_k97_217406	MAG90	108538	108128	-	MAG90_gene1558
nudF	IR3_k97_217406	MAG90	109790	110329	+	MAG90_gene1560
-	IR3_k97_217406	MAG90	112096	110432	-	MAG90_gene1561
mucR	IR3_k97_217406	MAG90	114349	112154	-	MAG90_gene1562
acsA	IR3_k97_217406	MAG90	116467	114512	-	MAG90_gene1563
hmgL	IR3_k97_217406	MAG90	117481	116588	-	MAG90_gene1564
-	IR3_k97_217406	MAG90	119470	117494	-	MAG90_gene1565
liuC	IR3_k97_217406	MAG90	120279	119467	-	MAG90_gene1566
-	IR3_k97_217406	MAG90	121898	120291	-	MAG90_gene1567
ivd	IR3_k97_217406	MAG90	123084	121912	-	MAG90_gene1568
merR	IR3_k97_217406	MAG90	123530	123081	-	MAG90_gene1569
atoB	IR3_k97_217406	MAG90	123655	124836	+	MAG90_gene1570
-	IR3_k97_217406	MAG90	126523	126182	-	MAG90_gene1573
pphA	IR3_k97_217406	MAG90	129467	128502	-	MAG90_gene1575
rnk	IR3_k97_217406	MAG90	129923	129507	-	MAG90_gene1576
-	IR3_k97_217406	MAG90	130944	130087	-	MAG90_gene1577
-	IR3_k97_217406	MAG90	134018	130929	-	MAG90_gene1578
-	IR3_k97_217406	MAG90	137256	134011	-	MAG90_gene1579
acrA	IR3_k97_217406	MAG90	138357	137290	-	MAG90_gene1580
metY	IR3_k97_217406	MAG90	138640	139935	+	MAG90_gene1582
metA	IR3_k97_217406	MAG90	140844	139978	-	MAG90_gene1583
gltA	IR3_k97_217406	MAG90	142287	141007	-	MAG90_gene1584
sdhC	IR3_k97_217406	MAG90	142584	142958	+	MAG90_gene1585
sdhD	IR3_k97_217406	MAG90	142952	143299	+	MAG90_gene1586
sdhA	IR3_k97_217406	MAG90	143300	145069	+	MAG90_gene1587
sdhB	IR3_k97_217406	MAG90	145083	145796	+	MAG90_gene1588
sucA	IR3_k97_217406	MAG90	145958	148762	+	MAG90_gene1589
sucB	IR3_k97_217406	MAG90	148778	150349	+	MAG90_gene1590
sucC	IR3_k97_217406	MAG90	150482	151648	+	MAG90_gene1591
sucD	IR3_k97_217406	MAG90	151648	152520	+	MAG90_gene1592
vgrG	IR3_k97_217406	MAG90	153058	153744	+	MAG90_gene1594
-	IR3_k97_217406	MAG90	155813	154233	-	MAG90_gene1596
-	IR3_k97_217406	MAG90	156266	155910	-	MAG90_gene1597
-	IR3_k97_61928	MAG90	1329	58	-	MAG90_gene1601
-	IR3_k97_61928	MAG90	1572	1895	+	MAG90_gene1602
hipB	IR3_k97_61928	MAG90	1892	2179	+	MAG90_gene1603
-	IR3_k97_61928	MAG90	2348	3349	+	MAG90_gene1604
-	IR3_k97_61928	MAG90	5570	4302	-	MAG90_gene1608
-	IR3_k97_61928	MAG90	8796	5638	-	MAG90_gene1609
-	IR3_k97_61928	MAG90	9826	8963	-	MAG90_gene1610
rph	IR3_k97_61928	MAG90	10053	10769	+	MAG90_gene1611
pyrE	IR3_k97_61928	MAG90	10766	11407	+	MAG90_gene1612
-	IR3_k97_61928	MAG90	12651	11404	-	MAG90_gene1613
rstA	IR3_k97_61928	MAG90	13353	12655	-	MAG90_gene1614
mipA	IR3_k97_61928	MAG90	14826	13885	-	MAG90_gene1616
cphB	IR3_k97_61928	MAG90	16680	14977	-	MAG90_gene1617
amt	IR3_k97_61928	MAG90	19381	16688	-	MAG90_gene1618
czcB	IR3_k97_61928	MAG90	20324	21493	+	MAG90_gene1620
czcA	IR3_k97_61928	MAG90	21505	24633	+	MAG90_gene1621
-	IR3_k97_61928	MAG90	25010	24747	-	MAG90_gene1622
-	IR3_k97_61928	MAG90	25140	24964	-	MAG90_gene1623
trmL	IR3_k97_61928	MAG90	25778	25314	-	MAG90_gene1624
trmL	IR3_k97_61928	MAG90	25968	26387	+	MAG90_gene1625
pldB	IR3_k97_61928	MAG90	27501	26389	-	MAG90_gene1626
-	IR3_k97_61928	MAG90	28920	27556	-	MAG90_gene1627
cpxR	IR3_k97_61928	MAG90	29619	28924	-	MAG90_gene1628
glnG	IR3_k97_61928	MAG90	31184	29712	-	MAG90_gene1629
glnL	IR3_k97_61928	MAG90	32290	31181	-	MAG90_gene1630
glnA	IR3_k97_61928	MAG90	33829	32420	-	MAG90_gene1631
dsbA	IR3_k97_61928	MAG90	34766	34101	-	MAG90_gene1632
-	IR3_k97_61928	MAG90	34865	35929	+	MAG90_gene1633
typA	IR3_k97_61928	MAG90	36073	37908	+	MAG90_gene1634
hlyIII	IR3_k97_61928	MAG90	38643	37996	-	MAG90_gene1635
acrB	IR3_k97_61928	MAG90	42383	39243	-	MAG90_gene1637
acrA	IR3_k97_61928	MAG90	43552	42380	-	MAG90_gene1638
-	IR3_k97_61928	MAG90	44905	44108	-	MAG90_gene1640
-	IR3_k97_61928	MAG90	45160	44930	-	MAG90_gene1641
dtd	IR3_k97_61928	MAG90	45823	45386	-	MAG90_gene1642
-	IR3_k97_61928	MAG90	46759	45842	-	MAG90_gene1643
-	IR3_k97_61928	MAG90	46898	47812	+	MAG90_gene1644
hutH	IR3_k97_61928	MAG90	49460	47934	-	MAG90_gene1645
hutU	IR3_k97_61928	MAG90	51245	49563	-	MAG90_gene1646
hutC	IR3_k97_61928	MAG90	51989	51270	-	MAG90_gene1647
hutI	IR3_k97_61928	MAG90	52122	53333	+	MAG90_gene1648
hutG	IR3_k97_61928	MAG90	54365	53295	-	MAG90_gene1649
rraA	IR3_k97_61928	MAG90	54850	54365	-	MAG90_gene1650
-	IR3_k97_61928	MAG90	55005	56939	+	MAG90_gene1651
hslU	IR3_k97_61928	MAG90	58357	57023	-	MAG90_gene1652
hslV	IR3_k97_61928	MAG90	58905	58360	-	MAG90_gene1653
ftsN	IR3_k97_61928	MAG90	59592	58999	-	MAG90_gene1654
argS	IR3_k97_61928	MAG90	61350	59602	-	MAG90_gene1655
priA	IR3_k97_61928	MAG90	63847	61580	-	MAG90_gene1656
rpmE	IR3_k97_61928	MAG90	64118	64330	+	MAG90_gene1657
nreC	IR3_k97_61928	MAG90	65058	64405	-	MAG90_gene1658
prkC	IR3_k97_61928	MAG90	68901	65617	-	MAG90_gene1659
mltD	IR3_k97_61928	MAG90	69838	69005	-	MAG90_gene1660
-	IR3_k97_61928	MAG90	71862	70873	-	MAG90_gene1662
maeB	IR3_k97_61928	MAG90	72143	73393	+	MAG90_gene1663
metJ	IR3_k97_61928	MAG90	74304	73963	-	MAG90_gene1665
metL	IR3_k97_61928	MAG90	74480	76927	+	MAG90_gene1666
mrcA	IR3_k97_61928	MAG90	79537	76967	-	MAG90_gene1667
aroK	IR3_k97_61928	MAG90	81561	82079	+	MAG90_gene1671
aroB	IR3_k97_61928	MAG90	82082	83182	+	MAG90_gene1672
dam	IR3_k97_61928	MAG90	83186	84013	+	MAG90_gene1673
elaA	IR3_k97_61928	MAG90	84017	84457	+	MAG90_gene1674
rsmJ	IR3_k97_61928	MAG90	84454	85287	+	MAG90_gene1675
-	IR3_k97_61928	MAG90	85994	87439	+	MAG90_gene1677
baiN	IR3_k97_61928	MAG90	87536	88762	+	MAG90_gene1678
metX	IR3_k97_61928	MAG90	91582	90410	-	MAG90_gene1680
dmdB	IR3_k97_61928	MAG90	93261	91579	-	MAG90_gene1681
-	IR3_k97_61928	MAG90	94584	93289	-	MAG90_gene1682
-	IR3_k97_61928	MAG90	94766	97021	+	MAG90_gene1683
narL	IR3_k97_61928	MAG90	97060	97830	+	MAG90_gene1684
-	IR3_k97_61928	MAG90	98833	97877	-	MAG90_gene1685
-	IR3_k97_61928	MAG90	102279	98860	-	MAG90_gene1686
-	IR3_k97_61928	MAG90	102381	103064	+	MAG90_gene1687
-	IR3_k97_61928	MAG90	103148	103576	+	MAG90_gene1688
-	IR3_k97_61928	MAG90	103603	104211	+	MAG90_gene1689
tri	IR3_k97_61928	MAG90	104266	107514	+	MAG90_gene1690
arsA	IR3_k97_61928	MAG90	108664	107648	-	MAG90_gene1691
cstA	IR3_k97_61928	MAG90	110654	108981	-	MAG90_gene1693
-	IR3_k97_61928	MAG90	114092	110850	-	MAG90_gene1694
recQ	IR3_k97_61928	MAG90	116208	114364	-	MAG90_gene1695
-	IR3_k97_61928	MAG90	116325	116744	+	MAG90_gene1696
rarD	IR3_k97_61928	MAG90	116774	117712	+	MAG90_gene1697
uvrD	IR3_k97_61928	MAG90	119883	117709	-	MAG90_gene1698
yigB	IR3_k97_61928	MAG90	120715	119999	-	MAG90_gene1699
xerC	IR3_k97_61928	MAG90	121646	120747	-	MAG90_gene1700
-	IR3_k97_61928	MAG90	122353	121643	-	MAG90_gene1701
dapF	IR3_k97_61928	MAG90	123177	122350	-	MAG90_gene1702
lysA	IR3_k97_61928	MAG90	124430	123180	-	MAG90_gene1703
cyaY	IR3_k97_61928	MAG90	124746	125069	+	MAG90_gene1704
hemC	IR3_k97_61928	MAG90	125155	126093	+	MAG90_gene1705
hemD	IR3_k97_61928	MAG90	126150	128093	+	MAG90_gene1706
hemY	IR3_k97_61928	MAG90	128098	129258	+	MAG90_gene1707
tamA	IR3_k97_61928	MAG90	129291	131063	+	MAG90_gene1708
tamB	IR3_k97_61928	MAG90	131063	134680	+	MAG90_gene1709
-	IR3_k97_61928	MAG90	135420	134776	-	MAG90_gene1710
deaD	IR3_k97_61928	MAG90	137169	135436	-	MAG90_gene1711
rluA	IR3_k97_86204	MAG90	852	139	-	MAG90_gene1712
-	IR3_k97_86204	MAG90	1864	1067	-	MAG90_gene1713
ccdA	IR3_k97_86204	MAG90	2055	2300	+	MAG90_gene1714
ccdB	IR3_k97_86204	MAG90	2300	2617	+	MAG90_gene1715
-	IR3_k97_86204	MAG90	4677	3619	-	MAG90_gene1717
xerD	IR3_k97_86204	MAG90	6484	5519	-	MAG90_gene1719
tqsA	IR3_k97_86204	MAG90	13174	12053	-	MAG90_gene1727
-	IR3_k97_86204	MAG90	13283	14191	+	MAG90_gene1728
-	IR3_k97_86204	MAG90	16784	14286	-	MAG90_gene1729
-	IR3_k97_86204	MAG90	17454	16774	-	MAG90_gene1730
tesA	IR3_k97_86204	MAG90	17455	18162	+	MAG90_gene1731
folK	IR3_k97_86204	MAG90	18159	18752	+	MAG90_gene1732
folM	IR3_k97_86204	MAG90	19346	18624	-	MAG90_gene1733
cynT	IR3_k97_86204	MAG90	20723	20076	-	MAG90_gene1738
gltX	IR3_k97_86204	MAG90	22133	20724	-	MAG90_gene1739
-	IR3_k97_86204	MAG90	22284	22676	+	MAG90_gene1740
uvrB	IR3_k97_86204	MAG90	25299	23266	-	MAG90_gene1745
-	IR3_k97_86204	MAG90	26713	25289	-	MAG90_gene1746
aspB	IR3_k97_86204	MAG90	26908	28110	+	MAG90_gene1747
bcrC	IR3_k97_86204	MAG90	29747	29223	-	MAG90_gene1750
rnfA	IR3_k97_86204	MAG90	29972	30556	+	MAG90_gene1751
rnfB	IR3_k97_86204	MAG90	30553	31155	+	MAG90_gene1752
rnfC	IR3_k97_86204	MAG90	31152	32957	+	MAG90_gene1753
rnfD	IR3_k97_86204	MAG90	32954	34030	+	MAG90_gene1754
rnfG	IR3_k97_86204	MAG90	34032	34709	+	MAG90_gene1755
rnfE	IR3_k97_86204	MAG90	34699	35397	+	MAG90_gene1756
nth	IR3_k97_86204	MAG90	35405	36040	+	MAG90_gene1757
rnt	IR3_k97_86204	MAG90	36040	36666	+	MAG90_gene1758
hicA	IR3_k97_86204	MAG90	36746	36928	+	MAG90_gene1759
-	IR3_k97_86204	MAG90	36964	37383	+	MAG90_gene1760
prpF	IR3_k97_86204	MAG90	38665	37490	-	MAG90_gene1761
acnD	IR3_k97_86204	MAG90	41314	38726	-	MAG90_gene1762
prpC	IR3_k97_86204	MAG90	42513	41389	-	MAG90_gene1763
prpB	IR3_k97_86204	MAG90	43407	42526	-	MAG90_gene1764
vanR	IR3_k97_86204	MAG90	44089	43409	-	MAG90_gene1765
ahpC	IR3_k97_86204	MAG90	44900	44295	-	MAG90_gene1766
grxD	IR3_k97_86204	MAG90	45392	45027	-	MAG90_gene1767
-	IR3_k97_86204	MAG90	45672	46253	+	MAG90_gene1768
-	IR3_k97_86204	MAG90	48376	46331	-	MAG90_gene1769
fadR	IR3_k97_86204	MAG90	49136	48426	-	MAG90_gene1770
dsbB	IR3_k97_86204	MAG90	49275	49817	+	MAG90_gene1771
-	IR3_k97_86204	MAG90	50381	49824	-	MAG90_gene1772
nagK	IR3_k97_86204	MAG90	51156	50329	-	MAG90_gene1773
mltB	IR3_k97_86204	MAG90	52192	51161	-	MAG90_gene1774
-	IR3_k97_86204	MAG90	52489	52220	-	MAG90_gene1775
rnd	IR3_k97_86204	MAG90	53700	52501	-	MAG90_gene1776
fadD	IR3_k97_86204	MAG90	55355	53700	-	MAG90_gene1777
-	IR3_k97_86204	MAG90	56368	55463	-	MAG90_gene1778
slp	IR3_k97_86204	MAG90	57063	56365	-	MAG90_gene1779
tsaB	IR3_k97_86204	MAG90	57833	57105	-	MAG90_gene1780
dinG	IR3_k97_86204	MAG90	59755	57830	-	MAG90_gene1781
flgS	IR3_k97_86204	MAG90	59819	61795	+	MAG90_gene1782
hisG	IR3_k97_86204	MAG90	62212	63108	+	MAG90_gene1784
hisD	IR3_k97_86204	MAG90	63113	64492	+	MAG90_gene1785
hisC	IR3_k97_86204	MAG90	64489	65658	+	MAG90_gene1786
