name	contig	type	start	stop	strand	legend
mqnE	IR3_k97_36968	MAG57	2607	3761	+	MAG57_gene1561
glpQ	IR3_k97_36968	MAG57	3764	4513	+	MAG57_gene1562
copA	IR3_k97_36968	MAG57	4760	4882	+	MAG57_gene1564
-	IR3_k97_78376	MAG57	272	3	-	MAG57_gene1565
-	IR3_k97_78376	MAG57	565	1254	+	MAG57_gene1566
ttcA	IR3_k97_78376	MAG57	2154	1372	-	MAG57_gene1567
-	IR3_k97_78376	MAG57	3748	2147	-	MAG57_gene1568
sadA	IR3_k97_9904	MAG57	4872	58	-	MAG57_gene1570
nprE	IR3_k97_43567	MAG57	1	573	+	MAG57_gene1571
talB	IR3_k97_43567	MAG57	1404	2060	+	MAG57_gene1573
tsaC	IR3_k97_43567	MAG57	2126	2743	+	MAG57_gene1574
trkA	IR3_k97_43567	MAG57	4331	4855	+	MAG57_gene1576
wbpM	IR3_k97_277916	MAG57	1869	1	-	MAG57_gene1577
wbgY	IR3_k97_277916	MAG57	2479	1892	-	MAG57_gene1578
aatB	IR3_k97_277916	MAG57	3695	2484	-	MAG57_gene1579
dltA	IR3_k97_277916	MAG57	4809	3754	-	MAG57_gene1580
dusB	IR3_k97_231650	MAG57	562	1506	+	MAG57_gene1583
-	IR3_k97_231650	MAG57	3004	2075	-	MAG57_gene1585
crp	IR3_k97_231650	MAG57	4551	4799	+	MAG57_gene1589
bshB1	IR3_k97_58850	MAG57	991	275	-	MAG57_gene1591
-	IR3_k97_58850	MAG57	1424	2821	+	MAG57_gene1592
hemK	IR3_k97_58850	MAG57	3734	2874	-	MAG57_gene1593
-	IR3_k97_58850	MAG57	3936	4790	+	MAG57_gene1594
bshA	IR3_k97_244905	MAG57	179	1261	+	MAG57_gene1596
wcaI	IR3_k97_244905	MAG57	1258	2487	+	MAG57_gene1597
wbpI	IR3_k97_244905	MAG57	2484	3557	+	MAG57_gene1598
-	IR3_k97_210956	MAG57	1324	2	-	MAG57_gene1600
narK	IR3_k97_210956	MAG57	3048	1420	-	MAG57_gene1601
narK	IR3_k97_210956	MAG57	4694	3126	-	MAG57_gene1602
-	IR3_k97_103680	MAG57	3	749	+	MAG57_gene1603
dck	IR3_k97_103680	MAG57	1615	2238	+	MAG57_gene1605
rsbU_P	IR3_k97_103680	MAG57	4741	3884	-	MAG57_gene1607
bamA	IR3_k97_54710	MAG57	3	1025	+	MAG57_gene1608
-	IR3_k97_54710	MAG57	1565	1149	-	MAG57_gene1609
-	IR3_k97_54710	MAG57	1570	2391	+	MAG57_gene1610
msbA	IR3_k97_54710	MAG57	2466	4250	+	MAG57_gene1611
bapA	IR3_k97_200737	MAG57	1279	2	-	MAG57_gene1613
motB	IR3_k97_200737	MAG57	1455	2462	+	MAG57_gene1614
fabD	IR3_k97_200737	MAG57	3498	2623	-	MAG57_gene1615
phoR	IR3_k97_200737	MAG57	3633	4730	+	MAG57_gene1616
-	IR3_k97_1137	MAG57	188	1321	+	MAG57_gene1618
-	IR3_k97_1137	MAG57	1351	1737	+	MAG57_gene1619
nodU	IR3_k97_1137	MAG57	1863	3584	+	MAG57_gene1620
wbyL	IR3_k97_1137	MAG57	3767	4522	+	MAG57_gene1621
cysD	IR3_k97_126811	MAG57	282	1187	+	MAG57_gene1624
cysN	IR3_k97_126811	MAG57	1191	2459	+	MAG57_gene1625
pheT	IR3_k97_126811	MAG57	3393	4724	+	MAG57_gene1627
secG	IR3_k97_127282	MAG57	1313	1690	+	MAG57_gene1630
groES	IR3_k97_127282	MAG57	1850	2125	+	MAG57_gene1631
groEL	IR3_k97_127282	MAG57	2233	3873	+	MAG57_gene1632
-	IR3_k97_95621	MAG57	1756	2	-	MAG57_gene1634
-	IR3_k97_95621	MAG57	3884	1785	-	MAG57_gene1635
icmF	IR3_k97_259540	MAG57	1091	4546	+	MAG57_gene1639
zntA	IR3_k97_257532	MAG57	2	265	+	MAG57_gene1640
cusA	IR3_k97_257532	MAG57	964	4668	+	MAG57_gene1642
aspB	IR3_k97_118102	MAG57	2286	1069	-	MAG57_gene1645
valS	IR3_k97_118102	MAG57	4079	4657	+	MAG57_gene1649
-	IR3_k97_304059	MAG57	1	810	+	MAG57_gene1650
yafV	IR3_k97_304059	MAG57	900	2432	+	MAG57_gene1651
-	IR3_k97_304059	MAG57	2801	4633	+	MAG57_gene1653
sadA	IR3_k97_291054	MAG57	1749	1	-	MAG57_gene1654
rsbU_P	IR3_k97_291054	MAG57	3634	1847	-	MAG57_gene1655
ybdG	IR3_k97_85870	MAG57	365	3	-	MAG57_gene1657
flgS	IR3_k97_85870	MAG57	425	1519	+	MAG57_gene1658
pilR	IR3_k97_85870	MAG57	1524	2846	+	MAG57_gene1659
gdhA	IR3_k97_85870	MAG57	3334	4590	+	MAG57_gene1661
-	IR3_k97_142657	MAG57	504	1373	+	MAG57_gene1663
-	IR3_k97_142657	MAG57	3301	1370	-	MAG57_gene1664
-	IR3_k97_142657	MAG57	3390	3785	+	MAG57_gene1665
-	IR3_k97_142657	MAG57	3748	4410	+	MAG57_gene1666
hmgA	IR3_k97_217722	MAG57	3	224	+	MAG57_gene1667
hppD	IR3_k97_217722	MAG57	251	1408	+	MAG57_gene1668
ctpA	IR3_k97_217722	MAG57	4566	4099	-	MAG57_gene1672
yjgM	IR3_k97_325421	MAG57	1156	674	-	MAG57_gene1674
-	IR3_k97_325421	MAG57	1947	1243	-	MAG57_gene1675
-	IR3_k97_325421	MAG57	2489	2052	-	MAG57_gene1676
-	IR3_k97_325421	MAG57	4000	2579	-	MAG57_gene1677
ccoP	IR3_k97_325421	MAG57	4567	4106	-	MAG57_gene1678
phoP	IR3_k97_234	MAG57	736	56	-	MAG57_gene1679
yjbB	IR3_k97_234	MAG57	3511	1817	-	MAG57_gene1682
oprO_P	IR3_k97_234	MAG57	4565	3588	-	MAG57_gene1683
arsC	IR3_k97_212064	MAG57	318	1	-	MAG57_gene1684
arsB	IR3_k97_212064	MAG57	1350	322	-	MAG57_gene1685
-	IR3_k97_212064	MAG57	2202	1369	-	MAG57_gene1686
arsR	IR3_k97_212064	MAG57	2608	2282	-	MAG57_gene1687
ybgC	IR3_k97_212064	MAG57	3069	2665	-	MAG57_gene1688
ushA	IR3_k97_212064	MAG57	3139	3912	+	MAG57_gene1689
-	IR3_k97_212064	MAG57	4017	4538	+	MAG57_gene1690
-	IR3_k97_253647	MAG57	3	449	+	MAG57_gene1691
-	IR3_k97_253647	MAG57	1607	630	-	MAG57_gene1692
narK	IR3_k97_253647	MAG57	3154	1658	-	MAG57_gene1693
-	IR3_k97_253647	MAG57	3702	3175	-	MAG57_gene1694
hcrB	IR3_k97_253647	MAG57	4523	3792	-	MAG57_gene1695
rpsH	IR3_k97_29555	MAG57	1	69	+	MAG57_gene1696
rplF	IR3_k97_29555	MAG57	89	640	+	MAG57_gene1697
rplR	IR3_k97_29555	MAG57	664	1017	+	MAG57_gene1698
rpsE	IR3_k97_29555	MAG57	1037	1555	+	MAG57_gene1699
rpmD	IR3_k97_29555	MAG57	1571	1753	+	MAG57_gene1700
rplO	IR3_k97_29555	MAG57	1771	2217	+	MAG57_gene1701
secY	IR3_k97_29555	MAG57	2225	3574	+	MAG57_gene1702
map	IR3_k97_29555	MAG57	3582	4367	+	MAG57_gene1703
infA	IR3_k97_29555	MAG57	4368	4520	+	MAG57_gene1704
uvrB	IR3_k97_13678	MAG57	750	2759	+	MAG57_gene1706
-	IR3_k97_13678	MAG57	3826	2912	-	MAG57_gene1707
-	IR3_k97_13678	MAG57	3954	4511	+	MAG57_gene1708
-	IR3_k97_12426	MAG57	14	1243	+	MAG57_gene1709
bshA	IR3_k97_12426	MAG57	1251	2330	+	MAG57_gene1710
wecE	IR3_k97_12426	MAG57	4504	3644	-	MAG57_gene1712
-	IR3_k97_186236	MAG57	3	281	+	MAG57_gene1713
rghR	IR3_k97_186236	MAG57	524	826	+	MAG57_gene1714
-	IR3_k97_186236	MAG57	813	1907	+	MAG57_gene1715
-	IR3_k97_186236	MAG57	1909	3558	+	MAG57_gene1716
bkdA	IR3_k97_44052	MAG57	2065	2	-	MAG57_gene1718
ywaD	IR3_k97_44052	MAG57	2174	3331	+	MAG57_gene1719
paaH	IR3_k97_44052	MAG57	4491	3337	-	MAG57_gene1720
ccmC	IR3_k97_127214	MAG57	2	1669	+	MAG57_gene1721
-	IR3_k97_127214	MAG57	3124	2639	-	MAG57_gene1724
phr	IR3_k97_127214	MAG57	4441	3155	-	MAG57_gene1725
-	IR3_k97_156656	MAG57	1466	3	-	MAG57_gene1726
-	IR3_k97_156656	MAG57	1536	2309	+	MAG57_gene1727
kdsC	IR3_k97_156656	MAG57	2306	2827	+	MAG57_gene1728
-	IR3_k97_156656	MAG57	2828	3055	+	MAG57_gene1729
-	IR3_k97_156656	MAG57	3056	3832	+	MAG57_gene1730
queD	IR3_k97_156656	MAG57	3861	4271	+	MAG57_gene1731
folE	IR3_k97_156656	MAG57	4286	4435	+	MAG57_gene1732
hemD	IR3_k97_216283	MAG57	538	1293	+	MAG57_gene1734
queA	IR3_k97_216283	MAG57	1425	2471	+	MAG57_gene1735
ispD	IR3_k97_216283	MAG57	2981	3652	+	MAG57_gene1737
-	IR3_k97_179246	MAG57	1	1422	+	MAG57_gene1739
yafV	IR3_k97_179246	MAG57	1510	2355	+	MAG57_gene1740
bapA	IR3_k97_179246	MAG57	4413	3571	-	MAG57_gene1742
bapA	IR3_k97_53252	MAG57	1	1848	+	MAG57_gene1743
pal	IR3_k97_53252	MAG57	2765	4411	+	MAG57_gene1745
moxR	IR3_k97_69044	MAG57	987	2108	+	MAG57_gene1747
moxR	IR3_k97_69044	MAG57	2522	3448	+	MAG57_gene1749
-	IR3_k97_6902	MAG57	2	652	+	MAG57_gene1751
dsbD	IR3_k97_6902	MAG57	1323	3755	+	MAG57_gene1753
fumA	IR3_k97_6902	MAG57	3920	4387	+	MAG57_gene1754
-	IR3_k97_93086	MAG57	4241	1209	-	MAG57_gene1756
mepM	IR3_k97_216641	MAG57	1267	2	-	MAG57_gene1757
zapA	IR3_k97_216641	MAG57	1724	2008	+	MAG57_gene1759
rny	IR3_k97_216641	MAG57	2354	3895	+	MAG57_gene1760
-	IR3_k97_116635	MAG57	2	415	+	MAG57_gene1762
dnaA	IR3_k97_116635	MAG57	651	2084	+	MAG57_gene1763
wzb	IR3_k97_116635	MAG57	2336	2800	+	MAG57_gene1764
rsmI	IR3_k97_116635	MAG57	2793	3500	+	MAG57_gene1765
ispH	IR3_k97_96344	MAG57	2	1108	+	MAG57_gene1767
-	IR3_k97_96344	MAG57	1343	1110	-	MAG57_gene1768
-	IR3_k97_96344	MAG57	1906	1382	-	MAG57_gene1769
-	IR3_k97_96344	MAG57	2827	2075	-	MAG57_gene1770
mhqR	IR3_k97_96344	MAG57	3330	2878	-	MAG57_gene1771
purC	IR3_k97_96344	MAG57	4318	3416	-	MAG57_gene1772
-	IR3_k97_96558	MAG57	155	3	-	MAG57_gene1773
fbp	IR3_k97_96558	MAG57	4317	3379	-	MAG57_gene1776
mqnX	IR3_k97_208464	MAG57	1869	676	-	MAG57_gene1778
-	IR3_k97_208464	MAG57	2672	1842	-	MAG57_gene1779
rlmN	IR3_k97_208464	MAG57	2740	3867	+	MAG57_gene1780
-	IR3_k97_208464	MAG57	4304	3876	-	MAG57_gene1781
-	IR3_k97_60397	MAG57	364	206	-	MAG57_gene1782
rsbU_P	IR3_k97_60397	MAG57	3644	450	-	MAG57_gene1783
-	IR3_k97_60397	MAG57	3801	4295	+	MAG57_gene1784
bapA	IR3_k97_100484	MAG57	941	3	-	MAG57_gene1785
mreD	IR3_k97_100484	MAG57	1711	4290	+	MAG57_gene1788
recN	IR3_k97_124843	MAG57	1930	275	-	MAG57_gene1790
coaBC	IR3_k97_124843	MAG57	4050	2854	-	MAG57_gene1792
-	IR3_k97_124843	MAG57	4283	4059	-	MAG57_gene1793
bcd	IR3_k97_132972	MAG57	3	407	+	MAG57_gene1794
murF	IR3_k97_132972	MAG57	1737	442	-	MAG57_gene1795
-	IR3_k97_132972	MAG57	3293	1794	-	MAG57_gene1796
mef	IR3_k97_240499	MAG57	159	1436	+	MAG57_gene1799
paaZ	IR3_k97_240499	MAG57	1520	3592	+	MAG57_gene1800
-	IR3_k97_265623	MAG57	1	831	+	MAG57_gene1802
-	IR3_k97_265623	MAG57	844	1302	+	MAG57_gene1803
hipO	IR3_k97_265623	MAG57	1305	2438	+	MAG57_gene1804
alr	IR3_k97_265623	MAG57	2438	3589	+	MAG57_gene1805
orr	IR3_k97_265623	MAG57	3592	4245	+	MAG57_gene1806
htpG	IR3_k97_228514	MAG57	3	1175	+	MAG57_gene1807
lemA	IR3_k97_228514	MAG57	1187	1777	+	MAG57_gene1808
-	IR3_k97_228514	MAG57	1825	2259	+	MAG57_gene1809
-	IR3_k97_228514	MAG57	2344	3138	+	MAG57_gene1810
plsC	IR3_k97_228514	MAG57	3206	3991	+	MAG57_gene1811
bapA	IR3_k97_31387	MAG57	227	4240	+	MAG57_gene1813
bapA	IR3_k97_73067	MAG57	3879	205	-	MAG57_gene1814
-	IR3_k97_38555	MAG57	1	1461	+	MAG57_gene1816
-	IR3_k97_38555	MAG57	2622	1993	-	MAG57_gene1818
-	IR3_k97_38555	MAG57	4238	2661	-	MAG57_gene1819
lpqC	IR3_k97_238850	MAG57	433	2	-	MAG57_gene1820
rluF	IR3_k97_238850	MAG57	1224	493	-	MAG57_gene1821
moaC	IR3_k97_238850	MAG57	2189	1278	-	MAG57_gene1822
moaE	IR3_k97_238850	MAG57	3098	2655	-	MAG57_gene1824
moeZR	IR3_k97_238850	MAG57	4234	3164	-	MAG57_gene1825
-	IR3_k97_233647	MAG57	3	662	+	MAG57_gene1826
-	IR3_k97_233647	MAG57	666	2114	+	MAG57_gene1827
rsbU_P	IR3_k97_233647	MAG57	3314	2091	-	MAG57_gene1828
lpxD	IR3_k97_233647	MAG57	4227	3307	-	MAG57_gene1829
fixB	IR3_k97_227231	MAG57	61	1023	+	MAG57_gene1830
-	IR3_k97_227231	MAG57	1048	1695	+	MAG57_gene1831
-	IR3_k97_227231	MAG57	1793	3196	+	MAG57_gene1832
gapA	IR3_k97_152328	MAG57	946	2	-	MAG57_gene1834
rpoD	IR3_k97_152328	MAG57	1811	948	-	MAG57_gene1835
degP	IR3_k97_152328	MAG57	3475	2015	-	MAG57_gene1836
rluD	IR3_k97_152328	MAG57	4190	3582	-	MAG57_gene1837
czcA	IR3_k97_61982	MAG57	4189	26	-	MAG57_gene1839
yidC	IR3_k97_40471	MAG57	1	675	+	MAG57_gene1840
-	IR3_k97_40471	MAG57	1197	2315	+	MAG57_gene1842
pepC	IR3_k97_40471	MAG57	2333	3577	+	MAG57_gene1843
mtgA	IR3_k97_52869	MAG57	757	47	-	MAG57_gene1845
-	IR3_k97_52869	MAG57	2005	764	-	MAG57_gene1846
vacB	IR3_k97_52869	MAG57	4171	2012	-	MAG57_gene1847
norA	IR3_k97_281695	MAG57	164	1276	+	MAG57_gene1848
norM	IR3_k97_281695	MAG57	1269	2561	+	MAG57_gene1849
sdaA	IR3_k97_281695	MAG57	2623	4047	+	MAG57_gene1850
rfbW	IR3_k97_7972	MAG57	1625	2602	+	MAG57_gene1853
pgdA	IR3_k97_7972	MAG57	3566	4165	+	MAG57_gene1855
hrpB	IR3_k97_143035	MAG57	1994	3	-	MAG57_gene1856
rhlE	IR3_k97_143035	MAG57	3350	1998	-	MAG57_gene1857
cspA	IR3_k97_143035	MAG57	3905	3453	-	MAG57_gene1858
-	IR3_k97_79377	MAG57	1904	591	-	MAG57_gene1861
coaX	IR3_k97_79377	MAG57	2616	1885	-	MAG57_gene1862
-	IR3_k97_217320	MAG57	1	1881	+	MAG57_gene1867
spoU	IR3_k97_217320	MAG57	1881	2597	+	MAG57_gene1868
htpG	IR3_k97_217320	MAG57	3423	4130	+	MAG57_gene1870
bapA	IR3_k97_161181	MAG57	2	754	+	MAG57_gene1871
-	IR3_k97_161181	MAG57	765	2303	+	MAG57_gene1872
yabN	IR3_k97_161181	MAG57	4063	3302	-	MAG57_gene1874
dksA	IR3_k97_203819	MAG57	3	248	+	MAG57_gene1875
lspA	IR3_k97_203819	MAG57	313	966	+	MAG57_gene1876
bapA	IR3_k97_203819	MAG57	1024	2484	+	MAG57_gene1877
gltX	IR3_k97_203819	MAG57	2645	4123	+	MAG57_gene1878
pepN	IR3_k97_58767	MAG57	2273	3	-	MAG57_gene1879
rlmB	IR3_k97_58767	MAG57	4117	3971	-	MAG57_gene1881
rsbU_P	IR3_k97_100097	MAG57	3688	599	-	MAG57_gene1883
glpQ	IR3_k97_136685	MAG57	1466	2335	+	MAG57_gene1887
trkA	IR3_k97_136685	MAG57	2455	2802	+	MAG57_gene1889
tolC	IR3_k97_136685	MAG57	2952	4103	+	MAG57_gene1890
rsbU_P	IR3_k97_127773	MAG57	1	1092	+	MAG57_gene1891
galE	IR3_k97_127773	MAG57	1130	2023	+	MAG57_gene1892
bamD	IR3_k97_127773	MAG57	3811	4059	+	MAG57_gene1894
-	IR3_k97_275468	MAG57	954	25	-	MAG57_gene1895
-	IR3_k97_275468	MAG57	1093	1893	+	MAG57_gene1897
argD	IR3_k97_275468	MAG57	3080	1890	-	MAG57_gene1898
-	IR3_k97_275468	MAG57	3378	3085	-	MAG57_gene1899
-	IR3_k97_275468	MAG57	4039	3371	-	MAG57_gene1900
rayT	IR3_k97_39583	MAG57	3	146	+	MAG57_gene1901
rnpA	IR3_k97_39583	MAG57	490	888	+	MAG57_gene1902
-	IR3_k97_39583	MAG57	869	1090	+	MAG57_gene1903
ctpA	IR3_k97_39583	MAG57	1107	2765	+	MAG57_gene1904
rocD	IR3_k97_316076	MAG57	1319	69	-	MAG57_gene1906
rumA	IR3_k97_316076	MAG57	1543	2979	+	MAG57_gene1907
tsaC	IR3_k97_316076	MAG57	2983	3543	+	MAG57_gene1908
radC	IR3_k97_263112	MAG57	1	630	+	MAG57_gene1910
upp	IR3_k97_263112	MAG57	2021	2671	+	MAG57_gene1912
-	IR3_k97_263112	MAG57	2675	3106	+	MAG57_gene1913
-	IR3_k97_263112	MAG57	4032	3112	-	MAG57_gene1914
rpoN	IR3_k97_286993	MAG57	1	1071	+	MAG57_gene1915
pduO	IR3_k97_286993	MAG57	2686	2138	-	MAG57_gene1918
prfB	IR3_k97_286993	MAG57	2834	3844	+	MAG57_gene1919
gph	IR3_k97_119780	MAG57	2	391	+	MAG57_gene1920
tet	IR3_k97_119780	MAG57	1567	479	-	MAG57_gene1921
ribD	IR3_k97_119780	MAG57	1643	2746	+	MAG57_gene1922
-	IR3_k97_119780	MAG57	2739	3605	+	MAG57_gene1923
-	IR3_k97_119780	MAG57	3606	4028	+	MAG57_gene1924
sadA	IR3_k97_196464	MAG57	109	1389	+	MAG57_gene1925
-	IR3_k97_196464	MAG57	1490	4018	+	MAG57_gene1926
cckA	IR3_k97_141535	MAG57	1430	3	-	MAG57_gene1927
mltD	IR3_k97_141535	MAG57	2438	1485	-	MAG57_gene1928
ereA_B	IR3_k97_300990	MAG57	1261	2	-	MAG57_gene1930
vexF	IR3_k97_265583	MAG57	1145	3	-	MAG57_gene1934
vexE	IR3_k97_265583	MAG57	2333	1179	-	MAG57_gene1935
tolC	IR3_k97_265583	MAG57	3709	2360	-	MAG57_gene1936
kstR2	IR3_k97_265583	MAG57	3938	3702	-	MAG57_gene1937
-	IR3_k97_87102	MAG57	2058	1	-	MAG57_gene1938
-	IR3_k97_87102	MAG57	3971	3528	-	MAG57_gene1940
ruvC	IR3_k97_215644	MAG57	2554	2000	-	MAG57_gene1942
pgaC	IR3_k97_215644	MAG57	3508	3969	+	MAG57_gene1944
pcaD	IR3_k97_118303	MAG57	803	3	-	MAG57_gene1945
pepP	IR3_k97_118303	MAG57	2477	1188	-	MAG57_gene1946
nhaP	IR3_k97_118303	MAG57	3813	2557	-	MAG57_gene1947
gdhA	IR3_k97_191916	MAG57	1089	1	-	MAG57_gene1948
mdh	IR3_k97_191916	MAG57	1291	2226	+	MAG57_gene1949
-	IR3_k97_191916	MAG57	2464	2895	+	MAG57_gene1951
rpoE	IR3_k97_180910	MAG57	1434	904	-	MAG57_gene1954
purL	IR3_k97_180910	MAG57	1632	3947	+	MAG57_gene1955
-	IR3_k97_229439	MAG57	1679	2764	+	MAG57_gene1957
moaA	IR3_k97_229439	MAG57	3690	3932	+	MAG57_gene1959
sadA	IR3_k97_314077	MAG57	2	3862	+	MAG57_gene1960
ytfE	IR3_k97_53935	MAG57	109	345	+	MAG57_gene1961
-	IR3_k97_53935	MAG57	398	859	+	MAG57_gene1962
-	IR3_k97_53935	MAG57	868	1221	+	MAG57_gene1963
pcoD	IR3_k97_53935	MAG57	1542	2018	+	MAG57_gene1965
pssA	IR3_k97_215480	MAG57	3	725	+	MAG57_gene1969
tadA	IR3_k97_215480	MAG57	725	1171	+	MAG57_gene1970
-	IR3_k97_215480	MAG57	3091	2363	-	MAG57_gene1972
-	IR3_k97_215480	MAG57	3890	3078	-	MAG57_gene1973
sadA	IR3_k97_181685	MAG57	177	3389	+	MAG57_gene1975
pcnB	IR3_k97_181685	MAG57	3456	3884	+	MAG57_gene1976
dmsC	IR3_k97_209300	MAG57	1	1206	+	MAG57_gene1977
-	IR3_k97_209300	MAG57	1242	1772	+	MAG57_gene1978
-	IR3_k97_209300	MAG57	1756	2430	+	MAG57_gene1979
-	IR3_k97_209300	MAG57	2456	3664	+	MAG57_gene1980
ruvB	IR3_k97_166874	MAG57	1	234	+	MAG57_gene1982
queG	IR3_k97_166874	MAG57	231	1160	+	MAG57_gene1983
ubiX	IR3_k97_166874	MAG57	1717	1157	-	MAG57_gene1984
bapA	IR3_k97_88831	MAG57	1000	2	-	MAG57_gene1988
rlmH	IR3_k97_88831	MAG57	1564	1094	-	MAG57_gene1989
nadC	IR3_k97_88831	MAG57	2071	2904	+	MAG57_gene1991
-	IR3_k97_88831	MAG57	2909	3856	+	MAG57_gene1992
-	IR3_k97_258386	MAG57	93	1610	+	MAG57_gene1993
sadA	IR3_k97_258386	MAG57	1662	3848	+	MAG57_gene1994
bapA	IR3_k97_170693	MAG57	3831	820	-	MAG57_gene1996
purB	IR3_k97_258492	MAG57	313	2	-	MAG57_gene1997
cysZ	IR3_k97_258492	MAG57	413	1249	+	MAG57_gene1998
mqnA	IR3_k97_258492	MAG57	1239	1991	+	MAG57_gene1999
-	IR3_k97_258492	MAG57	2133	3764	+	MAG57_gene2000
sadA	IR3_k97_81633	MAG57	1183	2	-	MAG57_gene2002
asd	IR3_k97_81633	MAG57	1241	2248	+	MAG57_gene2003
yhfE	IR3_k97_81633	MAG57	2507	3514	+	MAG57_gene2004
waaL	IR3_k97_81633	MAG57	3828	3523	-	MAG57_gene2005
-	IR3_k97_161616	MAG57	949	245	-	MAG57_gene2007
-	IR3_k97_161616	MAG57	1124	1534	+	MAG57_gene2008
bapA	IR3_k97_161616	MAG57	3633	1597	-	MAG57_gene2009
metH	IR3_k97_30459	MAG57	1	189	+	MAG57_gene2010
-	IR3_k97_30459	MAG57	1423	2763	+	MAG57_gene2012
tsaB	IR3_k97_30459	MAG57	2760	3461	+	MAG57_gene2013
tqsA	IR3_k97_263263	MAG57	1169	150	-	MAG57_gene2015
-	IR3_k97_263263	MAG57	1993	1181	-	MAG57_gene2016
clpS	IR3_k97_263263	MAG57	2280	2011	-	MAG57_gene2017
amiABC	IR3_k97_263263	MAG57	3818	2280	-	MAG57_gene2018
mftF	IR3_k97_278287	MAG57	1642	821	-	MAG57_gene2020
-	IR3_k97_278287	MAG57	2494	1649	-	MAG57_gene2021
fabG	IR3_k97_278287	MAG57	3800	3180	-	MAG57_gene2023
-	IR3_k97_310565	MAG57	1	411	+	MAG57_gene2024
-	IR3_k97_310565	MAG57	477	1226	+	MAG57_gene2025
sadA	IR3_k97_310565	MAG57	1329	2822	+	MAG57_gene2026
sadA	IR3_k97_310565	MAG57	2929	3795	+	MAG57_gene2027
fcl	IR3_k97_156123	MAG57	1296	367	-	MAG57_gene2029
gmd	IR3_k97_156123	MAG57	2377	1289	-	MAG57_gene2030
sppA	IR3_k97_214355	MAG57	593	3	-	MAG57_gene2032
folK	IR3_k97_214355	MAG57	678	1190	+	MAG57_gene2033
-	IR3_k97_214355	MAG57	1243	3012	+	MAG57_gene2034
-	IR3_k97_59508	MAG57	2	325	+	MAG57_gene2036
-	IR3_k97_59508	MAG57	1991	357	-	MAG57_gene2037
aprX	IR3_k97_59508	MAG57	2116	3762	+	MAG57_gene2038
xerD	IR3_k97_187649	MAG57	1723	584	-	MAG57_gene2040
lysS	IR3_k97_187649	MAG57	3616	1916	-	MAG57_gene2041
-	IR3_k97_270306	MAG57	1	324	+	MAG57_gene2042
-	IR3_k97_270306	MAG57	1605	1090	-	MAG57_gene2044
pgm	IR3_k97_270306	MAG57	1722	3134	+	MAG57_gene2045
-	IR3_k97_38531	MAG57	3	668	+	MAG57_gene2047
clpC	IR3_k97_38531	MAG57	3626	1068	-	MAG57_gene2048
ltaE	IR3_k97_156110	MAG57	1	351	+	MAG57_gene2049
gcpE	IR3_k97_156110	MAG57	2951	1041	-	MAG57_gene2051
alr-murF	IR3_k97_270093	MAG57	1428	328	-	MAG57_gene2054
tdk	IR3_k97_270093	MAG57	2052	1474	-	MAG57_gene2055
ywaD	IR3_k97_270093	MAG57	2805	3701	+	MAG57_gene2057
-	IR3_k97_232420	MAG57	2409	2161	-	MAG57_gene2059
cps	IR3_k97_232420	MAG57	3683	2490	-	MAG57_gene2060
-	IR3_k97_252807	MAG57	187	1272	+	MAG57_gene2062
olsC	IR3_k97_252807	MAG57	1982	1227	-	MAG57_gene2063
gtrB	IR3_k97_252807	MAG57	2059	3003	+	MAG57_gene2064
-	IR3_k97_252807	MAG57	3629	3000	-	MAG57_gene2065
-	IR3_k97_149665	MAG57	969	58	-	MAG57_gene2066
hemB	IR3_k97_149665	MAG57	1063	2055	+	MAG57_gene2067
hemL	IR3_k97_149665	MAG57	2186	3469	+	MAG57_gene2068
bshC	IR3_k97_120409	MAG57	2	865	+	MAG57_gene2069
-	IR3_k97_120409	MAG57	3593	873	-	MAG57_gene2070
typA	IR3_k97_41777	MAG57	1	642	+	MAG57_gene2071
-	IR3_k97_41777	MAG57	3393	820	-	MAG57_gene2072
-	IR3_k97_254591	MAG57	394	2	-	MAG57_gene2074
mexK	IR3_k97_254591	MAG57	3580	488	-	MAG57_gene2075
-	IR3_k97_131688	MAG57	3375	1	-	MAG57_gene2076
dacB	IR3_k97_269352	MAG57	3	1289	+	MAG57_gene2078
bcrC	IR3_k97_269352	MAG57	1886	3070	+	MAG57_gene2080
bcrB	IR3_k97_269352	MAG57	3095	3544	+	MAG57_gene2081
ppiD	IR3_k97_276616	MAG57	1917	1	-	MAG57_gene2082
tlyC	IR3_k97_276616	MAG57	3321	2065	-	MAG57_gene2083
manB	IR3_k97_126220	MAG57	30	1415	+	MAG57_gene2084
iscS	IR3_k97_126220	MAG57	1508	2647	+	MAG57_gene2085
phnP	IR3_k97_126220	MAG57	2780	3538	+	MAG57_gene2086
-	IR3_k97_208184	MAG57	675	1	-	MAG57_gene2087
-	IR3_k97_208184	MAG57	2531	690	-	MAG57_gene2088
-	IR3_k97_171379	MAG57	3	521	+	MAG57_gene2094
-	IR3_k97_171379	MAG57	514	1566	+	MAG57_gene2095
uvrA	IR3_k97_27258	MAG57	1	1743	+	MAG57_gene2097
-	IR3_k97_27258	MAG57	1740	2429	+	MAG57_gene2098
-	IR3_k97_27258	MAG57	2607	3494	+	MAG57_gene2099
-	IR3_k97_73948	MAG57	1150	2	-	MAG57_gene2100
thiL	IR3_k97_73948	MAG57	2607	1555	-	MAG57_gene2102
